unix_ts,t_s,L,F,X,Y,Z
1777758359.401,26.092,617,0,0,0,0
1777758359.402,26.092,533,0,0,0,0
1777758359.477,26.170,214,0,0,0,0
1777758359.635,26.326,126,0,0,0,0
1777758359.690,26.383,97,0,0,0,0
1777758359.847,26.540,81,0,0,0,0
1777758360.774,27.466,74,0,0,0,0
1777758360.775,27.466,57,0,0,0,0
1777758360.776,27.466,66,0,0,0,0
1777758360.776,27.466,58,0,0,0,0
1777758360.777,27.466,60,0,0,0,0
1777758360.778,27.466,189,0,0,0,0
1777758360.778,27.466,347,0,0,0,0
1777758360.779,27.466,368,0,0,0,0
1777758360.832,27.525,394,0,0,0,0
1777758360.834,27.525,358,0,0,0,0
1777758360.934,27.626,306,0,0,0,0
1777758361.174,27.867,231,0,0,0,0
1777758361.175,27.867,167,0,0,0,0
1777758361.495,28.188,134,0,0,0,0
1777758361.496,28.188,121,0,0,0,0
1777758361.666,28.359,109,0,0,0,0
1777758361.668,28.359,86,0,0,0,0
1777758361.668,28.359,54,0,0,0,0
1777758361.824,28.517,53,0,0,0,0
1777758362.437,29.130,30,0,0,0,0
1777758362.437,29.130,30,0,0,0,0
1777758362.438,29.130,27,0,0,0,0
1777758362.438,29.130,0,0,0,0,0
1777758362.439,29.130,22,0,0,0,0
1777758364.974,31.667,17,0,0,0,0
1777758364.975,31.667,16,0,0,0,0
1777758364.975,31.667,20,0,0,0,0
1777758364.976,31.667,16,0,0,0,0
1777758364.976,31.667,21,0,0,0,0
1777758364.976,31.667,18,0,0,0,0
1777758364.977,31.667,12,0,0,0,0
1777758364.977,31.667,19,0,0,0,0
1777758364.977,31.667,16,0,0,0,0
1777758365.344,32.037,12,0,0,0,0
1777758365.345,32.037,14,0,0,0,0
1777758365.346,32.037,11,0,0,0,0
1777758365.346,32.037,10,0,0,0,0
1777758365.347,32.037,19,0,0,0,0
1777758365.347,32.037,10,0,0,0,0
1777758365.348,32.037,10,0,0,0,0
1777758365.348,32.037,17,0,0,0,0
1777758365.349,32.037,12,0,0,0,0
1777758365.349,32.037,9,0,0,0,0
1777758365.350,32.037,25,0,0,0,0
1777758365.350,32.037,10,0,0,0,0
1777758365.350,32.037,8,0,0,0,0
1777758365.351,32.037,7,0,0,0,0
1777758365.351,32.037,27,0,0,0,0
1777758365.351,32.037,6,0,0,0,0
1777758365.352,32.037,14,0,0,0,0
1777758365.352,32.037,12,0,0,0,0
1777758365.352,32.037,23,0,0,0,0
1777758365.353,32.037,6,0,0,0,0
1777758365.514,32.207,19,0,0,0,0
1777758366.208,32.901,3,0,0,0,0
1777758366.209,32.901,6,0,0,0,0
1777758366.209,32.901,6,0,0,0,0
1777758366.209,32.901,6,0,0,0,0
1777758366.210,32.901,11,0,0,0,0
1777758366.210,32.901,6,0,0,0,0
1777758366.211,32.901,3,0,0,0,0
1777758366.414,33.107,14,0,0,0,0
1777758366.414,33.107,23,0,0,0,0
1777758367.205,33.897,14,0,0,0,0
1777758367.207,33.897,1,0,0,0,0
1777758367.208,33.897,2,0,0,0,0
1777758367.209,33.897,3,0,0,0,0
1777758367.210,33.897,0,0,0,0,0
1777758367.211,33.897,10,0,0,0,0
1777758367.212,33.897,1,0,0,0,0
1777758367.338,34.031,5,0,0,0,0
1777758367.340,34.031,2,0,0,0,0
1777758367.434,34.127,5,0,0,0,0
1777758368.418,35.111,5,0,0,0,0
1777758368.419,35.111,5,0,0,0,0
1777758368.419,35.111,5,0,0,0,0
1777758368.420,35.111,5,0,0,0,0
1777758368.420,35.111,5,0,0,0,0
1777758566.700,0.032,0,0,0,0,0
1777758567.704,1.040,0,0,0,0,0
1777758569.321,2.657,0,0,0,0,0
1777758569.322,2.657,0,0,0,0,0
1777758571.410,4.744,128,0,0,0,0
1777758571.412,4.745,128,0,0,0,0
1777758571.530,4.865,168,0,0,0,0
1777758571.669,5.004,134,0,0,0,0
1777758571.670,5.004,140,0,0,0,0
1777758571.798,5.132,142,0,0,0,0
1777758572.076,5.411,152,0,0,0,0
1777758572.077,5.411,180,0,0,0,0
1777758572.203,5.539,243,0,0,0,0
1777758572.204,5.539,335,0,0,0,0
1777758572.353,5.688,440,0,0,0,0
1777758572.576,5.911,524,0,0,0,0
1777758572.578,5.911,622,0,0,0,0
1777758572.724,6.058,665,0,0,0,0
1777758572.726,6.059,668,0,0,0,0
1777758572.875,6.211,636,0,0,0,0
1777758573.018,6.353,518,0,0,0,0
1777758573.150,6.485,480,0,0,0,0
1777758573.151,6.485,401,0,0,0,0
1777758573.297,6.633,321,0,0,0,0
1777758573.749,7.084,283,0,0,0,0
1777758573.749,7.084,264,0,0,0,0
1777758573.750,7.084,264,0,0,0,0
1777758573.751,7.084,160,0,0,0,0
1777758574.062,7.396,91,0,0,0,0
1777758574.064,7.396,51,0,0,0,0
1777758574.065,7.396,48,0,0,0,0
1777758574.200,7.534,34,0,0,0,0
1777758574.201,7.534,23,0,0,0,0
1777758574.359,7.694,28,0,0,0,0
1777758574.647,7.981,25,0,0,0,0
1777758574.649,7.981,22,0,0,0,0
1777758574.650,7.982,21,0,0,0,0
1777758574.802,8.135,14,0,0,0,0
1777758575.097,8.433,38,0,0,0,0
1777758575.098,8.433,16,0,0,0,0
1777758575.099,8.433,293,0,0,0,0
1777758575.251,8.587,439,0,0,0,0
1777758575.252,8.587,479,0,0,0,0
1777758575.541,8.876,512,0,0,0,0
1777758575.543,8.876,537,0,0,0,0
1777758575.693,9.029,544,0,0,0,0
1777758575.695,9.029,547,0,0,0,0
1777758575.992,9.327,545,0,0,0,0
1777758575.993,9.327,543,0,0,0,0
1777758575.995,9.327,542,0,0,0,0
1777758576.105,9.439,550,0,0,0,0
1777758576.211,9.546,550,0,0,0,0
1777758576.447,9.782,553,0,0,0,0
1777758576.448,9.782,554,0,0,0,0
1777758576.590,9.926,552,0,0,0,0
1777758576.735,10.070,555,0,0,0,0
1777758576.736,10.070,551,0,0,0,0
1777758576.902,10.238,560,0,0,0,0
1777758577.057,10.393,553,0,0,0,0
1777758577.058,10.393,555,0,0,0,0
1777758577.206,10.542,558,0,0,0,0
1777758577.430,10.766,566,0,0,0,0
1777758577.431,10.766,554,0,0,0,0
1777758577.513,10.828,567,0,0,0,0
1777758577.548,10.884,553,0,0,0,0
1777758577.667,11.002,554,0,0,0,0
1777758578.124,11.459,551,0,0,0,0
1777758578.125,11.459,575,0,0,0,0
1777758578.126,11.459,548,0,0,0,0
1777758578.127,11.459,546,0,0,0,0
1777758578.264,11.588,545,0,0,0,0
1777758578.780,12.116,549,0,0,0,0
1777758578.781,12.116,544,0,0,0,0
1777758578.781,12.116,142,0,0,0,0
1777758578.782,12.116,91,0,0,0,0
1777758578.782,12.116,68,0,0,0,0
1777758579.043,12.378,49,0,0,0,0
1777758579.044,12.378,40,0,0,0,0
1777758579.044,12.378,34,0,0,0,0
1777758579.162,12.497,39,0,0,0,0
1777758579.301,12.637,27,0,0,0,0
1777758579.613,12.944,24,0,0,0,0
1777758579.614,12.945,23,0,0,0,0
1777758579.615,12.945,19,0,0,0,0
1777758579.690,13.009,18,0,0,0,0
1777758580.393,13.728,16,0,0,0,0
1777758580.396,13.728,17,0,0,0,0
1777758580.397,13.728,15,0,0,0,0
1777758580.398,13.728,15,0,0,0,0
1777758580.399,13.728,24,0,0,0,0
1777758580.399,13.728,9,0,0,0,0
1777758580.400,13.731,462,0,0,0,0
1777758816.662,0.044,0,0,0,0,0
1777758817.659,1.040,0,0,0,0,0
1777758819.227,2.611,0,0,0,0,0
1777758819.292,2.676,0,0,0,0,0
1777758821.453,4.836,84,0,0,0,0
1777758821.454,4.836,81,0,0,0,0
1777758821.454,4.836,91,0,0,0,0
1777758821.594,4.978,94,0,0,0,0
1777758821.735,5.118,59,0,0,0,0
1777758821.735,5.118,95,0,0,0,0
1777758821.888,5.272,100,0,0,0,0
1777758822.065,5.448,99,0,0,0,0
1777758822.066,5.449,100,0,0,0,0
1777758822.225,5.607,101,0,0,0,0
1777758822.836,6.219,98,0,0,0,0
1777758822.837,6.219,113,0,0,0,0
1777758822.839,6.219,104,0,0,0,0
1777758822.840,6.220,113,0,0,0,0
1777758822.841,6.220,119,0,0,0,0
1777758822.842,6.220,162,0,0,0,0
1777758823.756,7.140,216,0,0,0,0
1777758823.756,7.140,244,0,0,0,0
1777758823.757,7.140,329,0,0,0,0
1777758823.758,7.140,358,0,0,0,0
1777758824.104,7.487,355,0,0,0,0
1777758824.105,7.487,346,0,0,0,0
1777758824.105,7.487,340,0,0,0,0
1777758824.106,7.487,333,0,0,0,0
1777758824.107,7.487,330,0,0,0,0
1777758824.107,7.487,329,0,0,0,0
1777758824.108,7.487,339,0,0,0,0
1777758824.472,7.856,350,0,0,0,0
1777758824.473,7.856,339,0,0,0,0
1777758824.474,7.856,332,0,0,0,0
1777758824.475,7.856,324,0,0,0,0
1777758824.620,8.004,324,0,0,0,0
1777758824.620,8.004,361,0,0,0,0
1777758824.751,8.135,323,0,0,0,0
1777758825.205,8.588,322,0,0,0,0
1777758825.207,8.588,324,0,0,0,0
1777758825.209,8.588,301,0,0,0,0
1777758825.363,8.746,321,0,0,0,0
1777758825.365,8.747,320,0,0,0,0
1777758825.366,8.747,318,0,0,0,0
1777758825.505,8.888,318,0,0,0,0
1777758825.659,9.043,323,0,0,0,0
1777758825.660,9.043,311,0,0,0,0
1777758825.950,9.333,317,0,0,0,0
1777758825.950,9.334,318,0,0,0,0
1777758826.113,9.496,316,0,0,0,0
1777758826.114,9.496,317,0,0,0,0
1777758826.496,9.880,314,0,0,0,0
1777758826.498,9.880,311,0,0,0,0
1777758826.499,9.880,316,0,0,0,0
1777758826.500,9.880,305,0,0,0,0
1777758826.958,10.341,290,0,0,0,0
1777758826.960,10.341,274,0,0,0,0
1777758826.961,10.341,271,0,0,0,0
1777758826.962,10.341,251,0,0,0,0
1777758827.013,10.396,274,0,0,0,0
1777758827.131,10.515,272,0,0,0,0
1777758827.722,11.106,280,0,0,0,0
1777758827.725,11.106,139,0,0,0,0
1777758827.726,11.106,52,0,0,0,0
1777758827.727,11.106,45,0,0,0,0
1777758827.728,11.106,43,0,0,0,0
1777758827.729,11.106,28,0,0,0,0
1777758828.466,11.849,26,0,0,0,0
1777758828.467,11.849,23,0,0,0,0
1777758828.469,11.849,21,0,0,0,0
1777758828.469,11.849,16,0,0,0,0
1777758828.470,11.849,16,0,0,0,0
1777758828.471,11.849,16,0,0,0,0
1777758828.472,11.849,18,0,0,0,0
1777758828.575,11.958,13,0,0,0,0
1777758828.764,12.148,13,0,0,0,0
1777758828.944,12.327,19,0,0,0,0
1777758828.944,12.327,2,0,0,0,0
1777758829.095,12.479,7,0,0,0,0
1777758829.096,12.479,3,0,0,0,0
1777758829.206,12.589,134,0,0,0,0
1777758829.718,13.101,233,0,0,0,0
1777758829.719,13.101,245,0,0,0,0
1777758829.721,13.101,247,0,0,0,0
1777758829.722,13.101,255,0,0,0,0
1777758829.724,13.107,260,0,0,0,0
1777758829.849,13.229,260,0,0,0,0
1777758829.954,13.336,262,0,0,0,0
1777758830.059,13.442,261,0,0,0,0
1777758830.133,13.516,261,0,0,0,0
1777758830.287,13.669,262,0,0,0,0
1777758830.434,13.817,263,0,0,0,0
1777758830.584,13.967,260,0,0,0,0
1777758830.585,13.967,268,0,0,0,0
1777758830.704,14.086,268,0,0,0,0
1777758830.796,14.179,272,0,0,0,0
1777758831.034,14.417,263,0,0,0,0
1777758831.036,14.417,279,0,0,0,0
1777758831.196,14.579,259,0,0,0,0
1777758831.197,14.580,264,0,0,0,0
1777758831.348,14.730,277,0,0,0,0
1777758831.410,14.793,268,0,0,0,0
1777758831.528,14.911,264,0,0,0,0
1777758831.788,15.171,264,0,0,0,0
1777758831.790,15.172,261,0,508,0,0
1777758831.952,15.322,296,0,0,0,0
1777758831.952,15.322,262,0,0,0,0
1777758832.065,15.438,259,0,0,0,0
1777758832.194,15.563,261,0,0,0,0
1777758832.251,15.634,261,0,0,0,0
1777758832.558,15.941,263,0,0,0,0
1777758832.559,15.941,253,0,0,0,0
1777758832.691,16.071,260,0,0,0,0
1777758832.692,16.071,262,0,0,0,0
1777758832.855,16.233,261,0,0,0,0
1777758832.951,16.310,271,0,0,0,0
1777758833.060,16.421,260,0,0,0,0
1777758833.168,16.525,260,0,0,0,0
1777758833.299,16.669,260,0,0,0,0
1777758833.611,16.994,259,0,0,0,0
1777758833.611,16.994,256,0,0,0,0
1777758833.612,16.994,260,0,0,0,0
1777758833.663,17.047,266,0,0,0,0
1777758833.743,17.127,260,0,0,0,0
1777758834.189,17.573,272,0,0,0,0
1777758834.190,17.573,272,0,0,0,0
1777758834.191,17.573,258,0,0,0,0
1777758834.192,17.573,259,0,0,0,0
1777758835.077,18.460,265,0,0,0,0
1777758835.078,18.460,265,0,0,0,0
1777758835.079,18.460,218,0,0,0,0
1777758835.081,18.460,266,0,0,0,0
1777758835.081,18.460,260,0,0,0,0
1777758835.082,18.460,265,0,0,0,0
1777758835.083,18.460,271,0,0,0,0
1777758835.085,18.467,284,0,0,0,0
1777758835.086,18.467,290,0,0,0,0
1777758835.209,18.591,327,0,0,0,0
1777758835.561,18.938,347,0,0,0,0
1777758835.561,18.938,372,0,0,0,0
1777758835.562,18.938,398,0,0,0,0
1777758835.688,19.063,423,0,0,0,0
1777758835.731,19.114,451,0,0,0,0
1777758835.861,19.244,458,0,0,0,0
1777758835.918,19.302,471,0,0,0,0
1777758836.129,19.513,475,0,0,0,0
1777758836.130,19.513,469,0,0,0,0
1777758836.327,19.711,468,0,0,0,0
1777758836.472,19.855,464,0,0,0,0
1777758836.472,19.855,455,0,0,0,0
1777758836.575,19.939,458,0,0,0,0
1777758837.091,20.475,458,0,0,0,0
1777758837.092,20.475,467,0,0,0,0
1777758837.092,20.475,470,0,0,0,0
1777758837.093,20.475,473,0,0,0,0
1777758837.274,20.657,476,0,0,0,0
1777758837.276,20.657,453,0,0,0,0
1777758837.334,20.717,462,0,0,0,0
1777758837.570,20.953,461,0,0,0,0
1777758837.572,20.953,470,0,0,0,0
1777758837.753,21.137,469,0,0,0,0
1777758837.754,21.137,447,0,0,0,0
1777758837.900,21.283,477,0,0,0,0
1777758837.983,21.342,513,0,0,0,0
1777758838.561,21.944,520,0,0,0,0
1777758838.572,21.955,554,0,0,0,0
1777758838.575,21.956,520,0,0,0,0
1777758838.576,21.956,557,0,0,0,0
1777758838.577,21.956,574,0,0,0,0
1777758838.580,21.964,571,0,0,0,0
1777758838.783,22.166,562,0,0,0,0
1777758838.784,22.166,556,0,0,0,0
1777758838.951,22.321,586,0,0,0,0
1777758840.378,23.762,575,0,0,0,0
1777758840.379,23.762,566,0,0,0,0
1777758840.379,23.762,564,0,0,0,0
1777758840.380,23.762,562,0,0,0,0
1777758840.380,23.762,559,0,0,0,0
1777758840.381,23.762,561,0,0,0,0
1777758840.381,23.762,558,0,0,0,0
1777758840.533,23.917,569,0,0,0,0
1777758840.535,23.917,557,0,0,0,0
1777758840.536,23.917,557,0,0,0,0
1777758981.915,1.077,0,0,0,0,0
1777758983.441,2.604,0,0,0,0,0
1777758983.489,2.652,0,0,0,0,0
1777758985.475,4.627,2,0,0,0,0
1777758985.643,4.807,2,0,0,0,0
1777758985.644,4.807,1,0,0,0,0
1777758985.799,4.963,1,0,0,0,0
1777758986.143,5.306,1,0,0,0,0
1777758986.144,5.306,0,0,0,0,0
1777758986.145,5.307,12,0,0,0,0
1777758986.301,5.465,3,0,0,0,0
1777758986.302,5.465,2,0,0,0,0
1777758986.465,5.622,115,0,0,0,0
1777758986.638,5.802,147,0,0,0,0
1777758986.640,5.802,174,0,0,0,0
1777758986.788,5.951,181,0,0,0,0
1777758987.105,6.269,190,0,0,0,0
1777758987.106,6.269,176,0,0,0,0
1777758987.107,6.269,199,0,0,0,0
1777758987.238,6.401,201,0,0,0,0
1777758987.238,6.401,202,0,0,0,0
1777758987.868,7.028,205,0,0,0,0
1777758987.869,7.028,218,0,0,0,0
1777758987.869,7.028,237,0,0,0,0
1777758987.870,7.028,273,0,0,0,0
1777758987.870,7.028,306,0,0,0,0
1777758988.218,7.382,339,0,0,0,0
1777758988.219,7.382,386,0,0,0,0
1777758988.219,7.382,427,0,0,0,0
1777758988.219,7.382,431,0,0,0,0
1777758988.348,7.512,437,0,0,0,0
1777758989.179,8.343,437,0,0,0,0
1777758989.179,8.343,435,0,0,0,0
1777758989.180,8.343,448,0,0,0,0
1777758989.180,8.343,446,0,0,0,0
1777758989.180,8.343,460,0,0,0,0
1777758989.181,8.343,461,0,0,0,0
1777758989.181,8.343,467,0,0,0,0
1777758989.334,8.498,480,0,0,0,0
1777758989.335,8.498,487,0,0,0,0
1777758989.335,8.498,493,0,0,0,0
1777758989.769,8.932,487,0,0,0,0
1777758989.771,8.932,491,0,0,0,0
1777758989.772,8.932,498,0,0,0,0
1777758989.772,8.932,495,0,0,0,0
1777758990.982,10.146,490,0,0,0,0
1777758990.983,10.146,507,0,0,0,0
1777758990.984,10.146,507,0,0,0,0
1777758990.985,10.146,524,0,0,0,0
1777758990.985,10.146,553,0,0,0,0
1777758990.985,10.146,536,0,0,0,0
1777758990.986,10.146,548,0,0,0,0
1777758990.986,10.146,570,0,0,0,0
1777758990.987,10.146,583,0,0,0,0
1777758990.988,10.152,589,0,0,0,0
1777758990.989,10.152,592,0,0,0,0
1777758991.118,10.281,590,0,0,0,0
1777758991.120,10.282,590,0,0,0,0
1777758992.037,11.201,596,0,0,0,0
1777758992.037,11.201,599,0,0,0,0
1777758992.038,11.201,596,0,0,0,0
1777758992.039,11.201,592,0,0,0,0
1777758992.039,11.201,586,0,0,0,0
1777758992.040,11.201,577,0,0,0,0
1777758992.040,11.201,560,0,0,0,0
1777758992.041,11.201,540,0,0,0,0
1777758992.041,11.203,546,0,0,0,0
1777758992.180,11.344,556,0,0,0,0
1777758992.357,11.511,571,0,0,0,0
1777758992.391,11.554,581,0,0,0,0
1777758992.509,11.673,594,0,0,0,0
1777758992.630,11.794,595,0,0,0,0
1777758993.153,12.316,592,0,0,0,0
1777758993.155,12.316,592,0,0,0,0
1777758993.156,12.317,591,0,0,0,0
1777758993.156,12.317,592,0,0,0,0
1777758993.157,12.317,591,0,0,0,0
1777758993.520,12.683,593,0,0,0,0
1777758993.522,12.683,592,0,0,0,0
1777758993.523,12.683,591,0,0,0,0
1777758993.525,12.683,592,0,0,0,0
1777758993.675,12.839,597,0,0,0,0
1777758994.468,13.631,606,0,0,0,0
1777758994.469,13.631,620,0,0,0,0
1777758994.469,13.631,631,0,0,0,0
1777758994.470,13.632,641,0,0,0,0
1777759128.109,1.058,0,0,0,0,0
1777759129.646,2.595,0,0,0,0,0
1777759129.708,2.657,0,0,0,0,0
1777759131.675,4.624,6,0,0,0,0
1777759131.776,4.691,1,0,0,0,0
1777759131.907,4.844,2,0,0,0,0
1777759131.994,4.925,0,0,0,0,0
1777759132.149,5.098,47,0,0,0,0
1777759132.310,5.259,2,0,0,0,0
1777759132.311,5.259,10,0,0,0,0
1777759132.447,5.396,0,0,0,0,0
1777759132.561,5.484,6,0,0,0,0
1777759132.596,5.545,1,0,0,0,0
1777759132.745,5.670,26,0,0,0,0
1777759132.880,5.829,4,0,0,0,0
1777759132.942,5.886,6,0,0,0,0
1777759133.088,6.018,0,0,0,0,0
1777759133.115,6.064,1,0,0,0,0
1777759133.258,6.206,5,0,0,0,0
1777759133.323,6.272,1,0,0,0,0
1777759133.427,6.376,6,0,0,0,0
1777759133.554,6.503,0,0,0,0,0
1777759133.698,6.647,5,0,0,0,0
1777759133.973,6.922,1,0,0,0,0
1777759133.974,6.922,1,0,0,0,0
1777759133.974,6.922,0,0,0,0,0
1777759134.215,7.164,298,0,0,0,0
1777759134.217,7.165,346,0,0,0,0
1777759135.171,8.120,365,0,0,0,0
1777759135.172,8.120,383,0,0,0,0
1777759135.172,8.120,397,0,0,0,0
1777759135.173,8.120,407,0,0,0,0
1777759135.173,8.120,418,0,0,0,0
1777759135.173,8.120,414,0,0,0,0
1777759135.174,8.120,410,0,0,0,0
1777759135.174,8.120,413,0,0,0,0
1777759135.180,8.130,417,0,0,0,0
1777759135.320,8.269,398,0,0,0,0
1777759135.321,8.269,421,0,0,0,0
1777759135.527,8.476,413,0,0,0,0
1777759135.529,8.476,414,0,0,0,0
1777759135.699,8.637,427,0,0,0,0
1777759135.836,8.775,428,0,0,0,0
1777759135.999,8.948,425,0,0,0,0
1777759136.001,8.948,428,0,0,0,0
1777759136.172,9.120,423,0,0,0,0
1777759136.174,9.120,426,0,0,0,0
1777759136.296,9.244,426,0,0,0,0
1777759136.427,9.376,426,0,0,0,0
1777759136.575,9.524,428,0,0,0,0
1777759136.577,9.524,427,0,0,0,0
1777759136.718,9.667,428,0,0,0,0
1777759137.048,9.995,429,0,0,0,0
1777759137.050,9.995,429,0,0,0,0
1777759137.051,9.995,426,0,0,0,0
1777759137.173,10.122,430,0,0,0,0
1777759137.471,10.420,433,0,0,0,0
1777759137.472,10.420,431,0,0,0,0
1777759137.473,10.420,436,0,0,0,0
1777759137.628,10.577,428,0,0,0,0
1777759137.630,10.577,429,0,0,0,0
1777759137.929,10.877,433,0,0,0,0
1777759137.931,10.877,438,0,0,0,0
1777759138.057,11.006,451,0,0,0,0
1777759138.548,11.488,495,0,0,0,0
1777759138.548,11.488,474,0,0,0,0
1777759138.549,11.488,479,0,0,0,0
1777759138.549,11.488,471,0,0,0,0
1777759138.680,11.624,469,0,0,0,0
1777759138.681,11.624,469,0,0,0,0
1777759138.681,11.624,470,0,0,0,0
1777759138.977,11.919,470,0,0,0,0
1777759138.978,11.919,437,0,0,0,0
1777759139.139,12.088,470,0,0,0,0
1777759139.140,12.088,469,0,0,0,0
1777759139.463,12.412,466,0,0,0,0
1777759139.464,12.412,462,0,0,0,0
1777759139.567,12.501,465,0,0,0,0
1777759139.568,12.501,464,0,0,0,0
1777759139.941,12.890,464,0,0,0,0
1777759139.942,12.890,465,0,0,0,0
1777759144.282,17.230,468,0,0,0,0
1777759144.284,17.230,471,0,0,0,0
1777759144.286,17.230,474,0,0,0,0
1777759144.287,17.230,474,0,0,0,0
1777759144.288,17.230,443,0,0,0,0
1777759144.289,17.230,462,0,0,0,0
1777759144.290,17.231,445,0,0,0,0
1777759144.290,17.231,327,0,0,0,0
1777759144.409,17.358,166,0,0,0,0
1777759144.411,17.358,85,0,0,0,0
1777759144.412,17.358,70,0,0,0,0
1777759144.413,17.358,53,0,0,0,0
1777759144.414,17.358,44,0,0,0,0
1777759144.415,17.358,43,0,0,0,0
1777759144.416,17.358,31,0,0,0,0
1777759144.416,17.358,33,0,0,0,0
1777759144.417,17.358,31,0,0,0,0
1777759144.418,17.358,32,0,0,0,0
1777759341.883,2.064,0,0,0,0,0
1777759343.443,3.625,0,0,0,0,0
1777759343.445,3.625,0,0,0,0,0
1777759345.675,5.854,494,0,10,8,0
1777759345.676,5.854,589,0,12,12,0
1777759345.677,5.855,655,0,12,0,0
1777759345.830,6.012,696,0,6,6,0
1777759346.009,6.192,728,0,10,0,0
1777759346.010,6.192,738,0,10,0,0
1777759346.151,6.332,752,0,11,11,0
1777759346.152,6.332,763,0,11,0,0
1777759346.301,6.483,769,0,8,8,0
1777759346.457,6.637,767,0,14,0,0
1777759346.589,6.770,755,0,10,0,10
1777759346.590,6.770,744,0,8,0,0
1777759346.725,6.908,740,0,7,7,0
1777759347.135,7.317,734,0,10,0,0
1777759347.136,7.317,734,0,9,0,0
1777759347.137,7.317,736,0,11,11,0
1777759347.504,7.685,728,0,8,0,0
1777759347.505,7.685,734,0,8,8,0
1777759347.506,7.685,735,0,11,0,0
1777759347.507,7.685,736,0,8,8,0
1777759347.651,7.815,729,0,10,0,0
1777759347.651,7.815,733,0,11,11,0
1777759347.794,7.965,725,0,11,0,0
1777759348.234,8.406,723,0,11,11,0
1777759348.234,8.406,711,0,10,0,0
1777759348.235,8.406,687,0,9,0,0
1777759348.533,8.713,632,0,8,8,0
1777759348.534,8.713,526,0,13,0,0
1777759348.535,8.713,396,0,11,11,0
1777759348.535,8.714,232,0,10,0,0
1777759348.695,8.854,201,0,8,8,0
1777759348.696,8.854,180,0,11,0,0
1777759348.822,9.005,158,0,8,8,0
1777759349.121,9.304,150,0,10,0,0
1777759349.122,9.304,141,0,11,11,0
1777759349.123,9.304,134,0,0,0,0
1777759349.270,9.453,142,0,12,12,0
1777759349.697,9.880,138,0,15,0,0
1777759349.699,9.880,139,0,10,0,0
1777759349.700,9.880,143,0,10,10,0
1777759349.701,9.880,147,0,11,0,0
1777759349.883,10.056,168,0,10,10,0
1777759349.883,10.056,332,0,9,0,0
1777759350.107,10.289,488,0,7,7,0
1777759350.108,10.290,603,0,11,0,0
1777759350.160,10.343,688,0,7,7,0
1777759350.271,10.453,742,0,8,0,0
1777759350.396,10.575,759,0,11,11,0
1777759350.756,10.939,759,0,7,0,0
1777759350.757,10.939,754,0,7,0,0
1777759350.757,10.939,743,0,7,7,0
1777759350.913,11.095,727,0,12,0,0
1777759350.914,11.095,682,0,10,10,0
1777759351.140,11.322,608,0,11,0,0
1777759419.678,0.085,0,0,0,0,0
1777759420.632,1.038,0,0,0,0,0
1777759422.198,2.605,0,0,0,0,0
1777759422.261,2.668,0,0,0,0,0
1777759424.222,4.627,0,0,0,0,0
1777759424.338,4.745,6,0,0,0,0
1777759424.399,4.806,11,0,0,0,0
1777759424.523,4.929,10,0,0,0,0
1777759424.643,5.049,0,0,0,0,0
1777759424.761,5.168,3,0,0,0,0
1777759424.822,5.229,44,0,0,0,0
1777759424.962,5.369,2,0,0,0,0
1777759425.058,5.464,6,0,0,0,0
1777759425.171,5.578,1,0,0,0,0
1777759425.259,5.666,4,0,0,0,0
1777759425.377,5.784,5,0,0,0,0
1777759425.443,5.849,10,0,0,0,0
1777759425.567,5.974,0,0,0,0,0
1777759425.660,6.067,2,0,0,0,0
1777759425.799,6.206,2,0,0,0,0
1777759425.962,6.369,13,0,0,0,0
1777759426.275,6.682,4,0,0,0,0
1777759426.277,6.682,1,0,0,0,0
1777759426.279,6.682,2,0,0,0,0
1777759426.334,6.741,0,0,0,0,0
1777759426.391,6.799,0,0,0,0,0
1777759426.507,6.914,16,0,0,0,0
1777759426.762,7.169,3,0,0,0,0
1777759426.764,7.169,2,0,0,0,0
1777759426.815,7.221,2,0,0,0,0
1777759426.936,7.343,0,0,0,0,0
1777759427.292,7.697,0,0,0,0,0
1777759427.293,7.697,2,0,0,0,0
1777759427.294,7.697,0,0,0,0,0
1777759427.341,7.748,2,0,0,0,0
1777759427.450,7.857,0,0,0,0,0
1777759427.569,7.976,6,0,0,0,0
1777759427.897,8.304,4,0,0,0,0
1777759427.898,8.304,2,0,0,0,0
1777759427.899,8.304,2,0,0,0,0
1777759427.968,8.375,4,0,0,0,0
1777759428.237,8.641,2,0,0,0,0
1777759428.238,8.641,2,0,0,0,0
1777759428.289,8.696,2,0,0,0,0
1777759428.401,8.808,11,0,0,0,0
1777759428.542,8.949,3,0,0,0,0
1777759428.788,9.193,2,0,0,0,0
1777759428.790,9.193,0,0,0,0,0
1777759428.930,9.337,0,0,0,0,0
1777759428.932,9.337,2,0,0,0,0
1777759429.082,9.490,2,0,0,0,0
1777759429.448,9.855,10,0,0,0,0
1777759429.450,9.855,2,0,0,0,0
1777759429.451,9.855,9,0,0,0,0
1777759429.452,9.855,1,0,0,0,0
1777759429.585,9.992,2,0,0,0,0
1777759429.760,10.167,4,0,0,0,0
1777759429.762,10.167,0,0,0,0,0
1777759429.869,10.276,0,0,0,0,0
1777759429.989,10.396,0,0,0,0,0
1777759430.353,10.759,0,0,0,0,0
1777759430.354,10.759,2,0,0,0,0
1777759430.356,10.759,4,0,0,0,0
1777759430.444,10.851,2,0,0,0,0
