unix_ts,t_s,L,F,X,Y,Z
1777306295.826,144.456,562,0,0,0,0
1777306295.938,144.568,572,0,1,0,0
1777306296.035,144.664,580,0,0,0,0
1777306296.145,144.776,587,0,0,0,0
1777306296.242,144.872,587,0,0,0,0
1777306296.354,144.984,588,0,0,0,0
1777306296.464,145.095,590,0,1,1,0
1777306296.560,145.191,594,0,0,0,0
1777306296.672,145.303,594,0,1,1,0
1777306296.772,145.401,598,0,1,0,0
1777306296.881,145.512,598,0,1,1,0
1777306296.976,145.607,600,0,1,0,0
1777306297.089,145.719,602,0,0,0,0
1777306297.185,145.816,602,0,1,0,0
1777306297.296,145.927,600,0,1,1,0
1777306297.408,146.039,603,0,1,0,0
1777306297.507,146.135,603,0,0,0,0
1777306297.617,146.247,590,1,0,0,0
1777306297.713,146.343,584,0,0,0,0
1777306297.828,146.455,582,0,0,0,0
1777306297.936,146.566,580,0,1,1,0
1777306298.031,146.662,584,0,0,0,0
1777306298.146,146.775,615,0,0,0,0
1777306298.241,146.871,657,0,1,0,0
1777306298.352,146.983,687,0,1,1,0
1777306298.449,147.079,697,2,0,0,0
1777306298.560,147.190,702,0,0,0,0
1777306298.671,147.302,703,0,1,0,0
1777306298.769,147.399,705,0,1,0,0
1777306298.879,147.510,705,0,1,1,0
1777306298.980,147.606,706,0,0,0,0
1777306299.088,147.718,705,0,0,0,0
1777306299.195,147.815,706,0,0,0,0
1777306299.303,147.926,706,0,0,0,0
1777306299.408,148.038,706,0,1,0,0
1777306299.507,148.134,704,0,1,1,0
1777306299.620,148.248,706,0,0,0,0
1777306299.713,148.342,707,0,0,0,0
1777306299.823,148.454,704,0,0,0,0
1777306299.935,148.566,705,0,0,0,0
1777306300.031,148.662,705,0,1,0,0
1777306300.143,148.773,705,0,1,1,0
1777306300.241,148.870,704,0,1,0,0
1777306300.352,148.982,704,0,0,0,0
1777306300.448,149.079,703,0,0,0,0
1777306300.559,149.190,703,0,0,0,0
1777306300.670,149.301,703,0,0,0,0
1777306300.768,149.398,703,0,1,1,0
1777306300.878,149.509,703,1,1,0,0
1777306300.975,149.605,703,0,1,1,0
1777306301.087,149.717,703,1,0,0,0
1777306301.183,149.814,703,0,1,0,0
1777306301.295,149.925,705,0,1,1,0
1777306301.390,150.021,703,0,1,0,0
1777306301.503,150.133,706,0,0,0,0
1777306301.614,150.245,706,0,1,0,0
1777306301.709,150.340,707,0,0,0,0
1777306301.832,150.452,708,0,1,0,0
1777306301.926,150.553,705,0,1,1,0
1777306302.032,150.660,699,0,0,0,0
1777306302.150,150.772,702,0,5,5,0
1777306302.238,150.868,700,0,2,0,0
1777306302.350,150.980,698,0,0,0,0
1777306302.447,151.077,697,0,1,0,0
1777306302.558,151.188,700,0,1,1,0
1777306302.655,151.285,698,0,0,0,0
1777306302.766,151.396,700,0,0,0,0
1777306302.878,151.508,704,0,0,0,0
1777306302.974,151.604,708,0,2,2,0
1777306303.086,151.716,711,0,1,0,0
1777306303.182,151.812,713,0,0,0,0
1777306303.293,151.924,712,0,2,0,0
1777306303.390,152.020,709,0,1,1,0
1777306303.502,152.132,708,0,1,0,0
1777306303.599,152.229,709,0,1,0,0
1777306303.709,152.339,708,0,1,1,0
1777306303.820,152.451,708,0,0,0,0
1777306303.918,152.548,707,0,1,1,0
1777306304.029,152.659,708,0,1,0,0
1777306304.125,152.755,709,0,1,1,0
1777306304.237,152.867,711,0,0,0,0
1777306304.349,152.979,710,0,0,0,0
1777306304.447,153.075,709,0,0,0,0
1777306304.556,153.187,708,0,6,6,0
1777306304.655,153.283,707,0,1,0,0
1777306304.772,153.395,708,0,0,0,0
1777306304.865,153.491,706,0,0,0,0
1777306304.978,153.606,706,0,0,0,0
1777306305.089,153.716,704,0,0,0,0
1777306305.180,153.810,703,0,1,1,0
1777306305.293,153.923,703,0,1,0,0
1777306305.388,154.018,705,0,0,0,0
1777306305.501,154.130,705,0,0,0,0
1777306305.597,154.227,705,0,0,0,0
1777306305.708,154.338,702,0,0,0,0
1777306305.805,154.435,704,0,0,0,0
1777306305.916,154.546,704,0,1,1,0
1777306306.028,154.658,704,0,1,0,0
1777306306.124,154.754,704,0,0,0,0
1777306306.235,154.865,704,0,0,0,0
1777306306.333,154.963,706,0,0,0,0
1777306306.444,155.074,705,0,0,0,0
1777306306.556,155.186,702,0,0,0,0
1777306306.652,155.282,703,0,1,0,0
1777306306.764,155.394,703,0,1,1,0
1777306306.859,155.489,703,0,0,0,0
1777306306.971,155.601,703,0,1,1,0
1777306307.071,155.697,703,0,0,0,0
1777306307.179,155.809,702,0,0,0,0
1777306307.290,155.921,701,0,1,0,0
1777306307.394,156.017,702,0,1,1,0
1777306307.506,156.129,706,0,0,0,0
1777306307.600,156.228,707,1,1,1,0
1777306307.712,156.339,705,0,0,0,0
1777306307.804,156.434,704,0,0,0,0
1777306307.914,156.545,704,0,0,0,0
1777306308.027,156.657,705,0,1,1,0
1777306308.123,156.753,705,0,0,0,0
1777306308.234,156.865,705,0,1,0,0
1777306308.331,156.961,705,0,1,1,0
1777306308.442,157.073,705,0,1,0,0
1777306308.539,157.169,705,0,0,0,0
1777306308.652,157.281,705,0,1,0,0
1777306308.763,157.392,705,0,1,1,0
1777306308.858,157.488,705,0,0,0,0
1777306308.970,157.600,704,0,0,0,0
1777306309.066,157.696,705,0,0,0,0
1777306309.178,157.808,704,0,0,0,0
1777306309.274,157.905,704,0,0,0,0
1777306309.387,158.017,704,0,0,0,0
1777306309.497,158.127,704,0,0,0,0
1777306309.594,158.224,703,0,1,1,0
1777306309.704,158.335,704,0,1,0,0
1777306309.809,158.431,704,0,0,0,0
1777306309.921,158.543,705,0,1,0,0
1777306310.009,158.640,705,0,0,0,0
1777306310.132,158.752,704,0,0,0,0
1777306310.233,158.863,706,0,0,0,0
1777306310.329,158.960,706,0,0,0,0
1777306310.442,159.072,702,0,0,0,0
1777306310.537,159.167,692,0,1,0,0
1777306310.650,159.280,650,0,0,0,0
1777306310.746,159.376,626,0,1,0,0
1777306310.860,159.488,629,0,1,0,0
1777306310.954,159.584,647,1,0,0,0
1777306311.065,159.696,634,0,1,0,0
1777306311.177,159.807,671,0,0,0,0
1777306311.273,159.903,690,0,1,0,0
1777306311.386,160.015,694,0,0,0,0
1777306311.481,160.111,694,0,0,0,0
1777306311.593,160.223,695,0,1,1,0
1777306311.704,160.334,700,0,0,0,0
1777306311.802,160.431,704,0,0,0,0
1777306311.912,160.542,705,0,0,0,0
1777306312.007,160.638,703,0,1,1,0
1777306312.120,160.750,703,0,1,0,0
1777306312.217,160.846,704,0,1,1,0
1777306312.327,160.958,704,0,0,0,0
1777306312.439,161.070,702,0,0,0,0
1777306312.536,161.166,701,0,0,0,0
1777306312.649,161.278,700,0,1,1,0
1777306312.745,161.374,701,0,0,0,0
1777306312.856,161.485,701,0,1,1,0
1777306312.952,161.582,703,0,1,0,0
1777306313.063,161.694,701,0,1,1,0
1777306313.175,161.805,700,0,1,0,0
1777306313.272,161.902,701,0,1,1,0
1777306313.384,162.014,701,0,1,0,0
1777306313.480,162.110,702,0,1,0,0
1777306313.591,162.221,701,0,0,0,0
1777306313.687,162.318,702,0,0,0,0
1777306313.800,162.430,706,0,1,1,0
1777306313.911,162.541,705,0,1,0,0
1777306314.007,162.637,708,0,0,0,0
1777306314.119,162.749,710,0,1,0,0
1777306314.214,162.845,713,0,0,0,0
1777306314.326,162.957,715,0,1,0,0
1777306314.423,163.053,716,0,0,0,0
1777306314.535,163.165,716,0,0,0,0
1777306314.647,163.277,717,0,1,1,0
1777306314.743,163.373,718,0,0,0,0
1777306314.853,163.484,719,0,0,0,0
1777306314.949,163.580,716,0,2,0,0
1777306315.062,163.692,711,0,1,1,0
1777306315.161,163.788,700,0,1,0,0
1777306315.277,163.900,662,0,0,0,0
1777306315.369,163.996,655,0,0,0,0
1777306315.480,164.108,676,0,0,0,0
1777306315.591,164.220,681,0,0,0,0
1777306315.686,164.317,694,0,1,1,0
1777306315.798,164.428,699,0,0,0,0
1777306315.894,164.524,699,0,1,1,0
1777306316.005,164.636,692,0,0,0,0
1777306316.103,164.733,651,0,1,0,0
1777306316.213,164.843,644,0,0,0,0
1777306316.325,164.955,647,0,1,0,0
1777306316.421,165.052,652,0,1,1,0
1777306316.533,165.164,637,0,0,0,0
1777306316.630,165.260,640,0,1,1,0
1777306316.741,165.371,645,0,1,0,0
1777306316.853,165.484,640,0,1,1,0
1777306316.949,165.579,636,0,0,0,0
1777306317.061,165.691,636,0,1,1,0
1777306317.158,165.788,643,0,6,0,0
1777306317.268,165.899,674,0,0,0,0
1777306317.364,165.995,685,0,0,0,0
1777306317.476,166.107,688,0,0,0,0
1777306317.572,166.203,696,0,0,0,0
1777306317.685,166.315,694,0,0,0,0
1777306317.796,166.427,693,0,0,0,0
1777306317.898,166.522,694,0,0,0,0
1777306318.003,166.634,691,0,1,0,0
1777306318.107,166.733,689,0,1,1,0
1777306318.218,166.844,691,0,0,0,0
1777306318.326,166.954,694,0,0,0,0
1777306318.421,167.051,699,0,1,0,0
1777306318.531,167.162,700,0,1,1,0
1777306318.627,167.258,694,0,1,0,0
1777306318.739,167.370,679,0,1,1,0
1777306318.837,167.467,643,0,1,0,0
1777306318.948,167.578,630,0,1,1,0
1777306319.060,167.690,631,0,0,0,0
1777306319.156,167.786,645,0,0,0,0
1777306319.268,167.897,638,0,0,0,0
1777306319.363,167.994,635,0,0,0,0
1777306319.476,168.106,635,0,1,0,0
1777306319.572,168.202,638,0,1,0,0
1777306319.684,168.314,640,0,0,0,0
1777306319.779,168.410,642,0,0,0,0
1777306319.891,168.521,644,0,0,0,0
1777306320.003,168.633,676,0,0,0,0
1777306320.099,168.730,688,0,0,0,0
1777306320.211,168.841,695,0,5,0,0
1777306320.307,168.937,694,0,0,0,0
1777306320.419,169.049,691,0,0,0,0
1777306320.531,169.161,688,0,1,1,0
1777306320.631,169.257,683,0,0,0,0
1777306320.749,169.368,680,0,0,0,0
1777306320.847,169.465,674,0,0,0,0
1777306320.956,169.576,669,0,1,1,0
1777306321.042,169.673,671,0,1,0,0
1777306321.154,169.784,665,0,1,1,0
1777306321.251,169.881,648,0,1,0,0
1777306321.361,169.992,642,0,1,1,0
1777306321.474,170.104,656,0,0,0,0
1777306321.570,170.200,681,0,0,0,0
1777306321.682,170.312,687,0,0,0,0
1777306321.778,170.408,692,0,1,1,0
1777306321.890,170.520,699,0,0,0,0
1777306322.003,170.632,699,0,1,1,0
1777306322.098,170.728,694,0,1,0,0
1777306322.210,170.840,688,0,1,1,0
1777306322.306,170.936,687,0,1,0,0
1777306322.418,171.048,688,0,0,0,0
1777306322.512,171.144,687,0,2,0,0
1777306322.625,171.255,687,0,1,1,0
1777306322.750,171.367,688,0,0,0,0
1777306322.832,171.463,689,0,1,1,0
1777306322.945,171.575,689,0,1,0,0
1777306323.041,171.672,689,0,0,0,0
1777306323.152,171.783,688,0,0,0,0
1777306323.258,171.879,689,0,1,1,0
1777306323.366,171.991,689,0,0,0,0
1777306323.462,172.089,689,0,1,0,0
1777306323.577,172.200,689,0,0,0,0
1777306323.681,172.311,688,0,0,0,0
1777306323.777,172.407,683,0,1,1,0
1777306323.889,172.519,671,0,1,0,0
1777306323.985,172.615,684,0,1,1,0
1777306324.097,172.727,689,0,1,0,0
1777306324.208,172.838,688,0,0,0,0
1777306324.305,172.935,688,0,0,0,0
1777306324.419,173.047,688,0,1,1,0
1777306324.513,173.143,688,0,1,0,0
1777306324.625,173.254,690,0,0,0,0
1777306324.719,173.350,691,0,0,0,0
1777306324.833,173.462,692,0,0,0,0
1777306324.944,173.574,692,0,0,0,0
1777306325.041,173.670,695,0,1,1,0
1777306325.155,173.782,699,0,0,0,0
1777306325.247,173.878,706,0,1,1,0
1777306325.361,173.990,711,0,0,0,0
1777306325.471,174.102,714,0,0,0,0
1777306325.569,174.199,714,0,0,0,0
1777306325.679,174.310,712,0,1,1,0
1777306325.778,174.406,711,0,0,0,0
1777306325.887,174.517,711,0,1,1,0
1777306325.988,174.614,711,0,0,0,0
1777306326.103,174.726,711,0,4,4,0
1777306326.210,174.837,712,0,0,0,0
1777306326.308,174.934,709,0,0,0,0
1777306326.414,175.045,708,0,0,0,0
1777306326.511,175.141,706,0,1,0,0
1777306326.624,175.253,700,0,1,1,0
1777306326.721,175.350,693,0,1,0,0
1777306326.831,175.461,690,0,0,0,0
1777306326.927,175.557,681,0,0,0,0
1777306327.039,175.669,665,0,1,1,0
1777306327.137,175.766,659,0,0,0,0
1777306327.247,175.877,657,0,1,1,0
1777306327.358,175.989,658,0,2,0,0
1777306327.455,176.085,661,0,1,1,0
1777306327.567,176.197,678,0,0,0,0
1777306327.663,176.293,689,0,0,0,0
1777306327.774,176.404,702,0,1,0,0
1777306327.887,176.517,707,0,1,1,0
1777306327.984,176.613,711,0,1,0,0
1777306328.094,176.724,714,0,0,0,0
1777306328.191,176.821,716,0,1,0,0
1777306328.303,176.932,717,0,0,0,0
1777306328.413,177.044,720,0,0,0,0
1777306328.510,177.140,728,0,1,1,0
1777306328.629,177.252,729,0,1,0,0
1777306328.727,177.348,728,0,0,0,0
1777306328.829,177.460,731,0,0,0,0
1777306328.948,177.572,734,0,14,14,0
1777306329.038,177.668,736,0,1,0,0
1777306329.135,177.764,736,0,1,0,0
1777306329.245,177.875,737,0,0,0,0
1777306329.358,177.988,737,0,0,0,0
1777306329.453,178.083,737,0,1,1,0
1777306329.565,178.196,736,0,1,0,0
1777306329.661,178.292,736,0,1,1,0
1777306329.773,178.403,736,0,1,0,0
1777306329.886,178.515,735,0,1,1,0
1777306329.982,178.612,736,0,0,0,0
1777306330.093,178.723,734,0,0,0,0
1777306330.189,178.819,733,0,1,0,0
1777306330.301,178.931,733,0,1,1,0
1777306330.397,179.027,730,0,0,0,0
1777306330.509,179.139,729,0,0,0,0
1777306330.620,179.250,727,0,1,0,0
1777306330.717,179.347,724,0,0,0,0
1777306330.828,179.459,721,0,0,0,0
1777306330.924,179.555,719,0,0,0,0
1777306331.036,179.666,718,0,1,0,0
1777306331.140,179.763,719,0,1,1,0
1777306331.252,179.874,720,0,1,0,0
1777306331.355,179.986,720,0,0,0,0
1777306331.458,180.082,717,0,0,0,0
1777306331.574,180.194,716,0,1,0,0
1777306331.660,180.290,715,0,0,0,0
1777306331.772,180.402,712,0,1,0,0
1777306331.869,180.499,711,0,0,0,0
1777306331.980,180.610,710,0,1,0,0
1777306332.091,180.722,711,0,1,1,0
1777306332.189,180.818,712,0,1,0,0
1777306332.300,180.930,713,0,1,1,0
1777306332.396,181.026,715,0,0,0,0
1777306332.509,181.138,715,0,1,1,0
1777306332.603,181.234,716,0,1,0,0
1777306332.715,181.345,715,0,0,0,0
1777306332.826,181.457,714,0,0,0,0
1777306332.922,181.553,714,0,0,0,0
1777306333.034,181.665,713,0,1,0,0
1777306333.130,181.761,713,0,0,0,0
1777306333.243,181.873,714,0,2,0,0
1777306333.341,181.970,718,0,1,1,0
1777306333.450,182.081,718,0,0,0,0
1777306333.561,182.192,721,0,0,0,0
1777306333.658,182.289,723,0,1,1,0
1777306333.769,182.400,724,0,1,0,0
1777306333.876,182.497,725,0,0,0,0
1777306333.978,182.608,726,0,1,0,0
1777306334.074,182.705,727,0,1,1,0
1777306334.193,182.816,728,0,0,0,0
1777306334.303,182.928,730,0,0,0,0
1777306334.395,183.025,730,0,1,0,0
1777306334.512,183.140,732,0,1,1,0
1777306334.603,183.233,732,0,0,0,0
1777306334.714,183.344,733,0,1,1,0
1777306334.818,183.440,734,0,0,0,0
1777306334.921,183.552,734,0,0,0,0
1777306335.032,183.664,734,0,1,0,0
1777306335.129,183.760,734,0,0,0,0
1777306335.241,183.872,733,0,1,0,0
1777306335.337,183.968,735,0,0,0,0
1777306335.449,184.080,733,0,1,0,0
1777306335.545,184.176,734,0,1,1,0
1777306335.657,184.288,733,0,0,0,0
1777306335.768,184.399,734,0,1,1,0
1777306335.866,184.496,734,0,1,0,0
1777306335.978,184.608,733,2,0,0,0
1777306336.074,184.704,733,0,1,1,0
1777306336.184,184.815,731,0,1,0,0
1777306336.281,184.911,731,0,1,1,0
1777306336.393,185.023,729,0,0,0,0
1777306336.504,185.135,728,0,0,0,0
1777306336.604,185.231,727,0,0,0,0
1777306336.712,185.343,728,0,0,0,0
1777306336.835,185.439,722,0,1,0,0
1777306336.923,185.551,723,0,0,0,0
1777306337.017,185.647,723,0,1,0,0
1777306337.128,185.759,722,0,0,0,0
1777306337.247,185.871,720,0,0,0,0
1777306337.336,185.967,720,0,0,0,0
1777306337.449,186.079,719,0,1,0,0
1777306337.544,186.175,717,0,1,1,0
1777306337.655,186.286,716,0,0,0,0
1777306337.752,186.383,718,0,0,0,0
1777306337.863,186.494,717,0,0,0,0
1777306337.975,186.606,716,0,1,1,0
1777306338.071,186.702,716,0,0,0,0
1777306338.185,186.814,717,0,0,0,0
1777306338.281,186.911,717,0,0,0,0
1777306338.391,187.022,717,0,0,0,0
1777306338.488,187.118,715,0,1,1,0
1777306338.600,187.230,716,0,1,0,0
1777306338.711,187.342,715,0,1,1,0
1777306338.807,187.438,714,0,1,0,0
1777306338.920,187.550,717,0,1,1,0
1777306339.018,187.646,715,0,0,0,0
1777306339.127,187.758,718,0,1,1,0
1777306339.227,187.854,718,0,0,0,0
1777306339.337,187.965,720,0,1,1,0
1777306339.447,188.077,720,0,0,0,0
1777306339.555,188.174,721,0,1,1,0
1777306339.664,188.285,722,0,1,0,0
1777306339.755,188.382,723,0,1,1,0
1777306339.870,188.496,722,0,1,0,0
1777306339.980,188.605,724,0,1,1,0
1777306340.071,188.702,725,0,0,0,0
1777306340.183,188.813,726,0,1,1,0
1777306340.279,188.909,727,0,0,0,0
1777306340.391,189.021,728,0,0,0,0
1777306340.487,189.117,729,0,1,0,0
1777306340.599,189.229,729,0,1,0,0
1777306340.695,189.325,729,0,0,0,0
1777306340.806,189.437,731,0,0,0,0
1777306340.918,189.548,730,0,0,0,0
1777306341.014,189.644,731,0,1,0,0
1777306341.126,189.756,730,0,1,1,0
1777306341.222,189.852,732,0,1,0,0
1777306341.334,189.964,731,0,0,0,0
1777306341.431,190.061,731,0,0,0,0
1777306341.541,190.172,731,0,1,1,0
1777306341.652,190.283,731,0,1,0,0
1777306341.749,190.380,730,0,0,0,0
1777306341.860,190.492,731,0,0,0,0
1777306341.976,190.594,730,0,1,1,0
1777306342.069,190.699,730,0,1,0,0
1777306342.180,190.811,729,0,1,1,0
1777306342.286,190.908,728,0,0,0,0
1777306342.396,191.019,729,0,0,0,0
1777306342.487,191.117,728,0,0,0,0
1777306342.598,191.228,727,0,0,0,0
1777306342.693,191.324,728,0,1,0,0
1777306342.804,191.435,726,0,0,0,0
1777306342.902,191.532,725,0,0,0,0
1777306343.013,191.643,725,0,0,0,0
1777306343.124,191.755,723,0,0,0,0
1777306343.220,191.851,723,0,1,0,0
1777306343.333,191.963,723,0,1,1,0
1777306343.428,192.059,722,0,1,0,0
1777306343.540,192.170,722,0,0,0,0
1777306343.636,192.267,721,0,1,0,0
1777306343.748,192.379,720,0,1,1,0
1777306343.860,192.490,721,0,0,0,0
1777306343.956,192.587,720,0,0,0,0
1777306344.070,192.699,720,0,1,0,0
1777306344.165,192.795,720,0,1,1,0
1777306344.275,192.906,719,0,0,0,0
1777306344.388,193.018,719,0,0,0,0
1777306344.485,193.115,720,0,0,0,0
1777306344.597,193.226,719,0,1,1,0
1777306344.698,193.322,720,0,0,0,0
1777306344.812,193.434,720,0,1,1,0
1777306344.904,193.530,721,0,1,0,0
1777306345.014,193.642,721,0,0,0,0
1777306345.108,193.738,721,0,1,0,0
1777306345.221,193.850,723,1,1,1,0
1777306345.335,193.963,722,0,1,0,0
1777306345.428,194.058,722,0,1,0,0
1777306345.539,194.169,723,0,0,0,0
1777306345.637,194.266,722,0,1,0,0
1777306345.747,194.378,725,0,1,1,0
1777306345.844,194.474,725,0,0,0,0
1777306345.954,194.585,726,0,0,0,0
1777306346.067,194.697,726,0,1,0,0
1777306346.164,194.794,727,0,1,1,0
1777306346.274,194.905,727,0,0,0,0
1777306346.371,195.002,728,0,0,0,0
1777306346.483,195.113,729,0,0,0,0
1777306346.594,195.225,729,0,1,1,0
1777306346.691,195.321,729,0,0,0,0
1777306346.804,195.434,729,0,0,0,0
1777306346.899,195.529,729,0,0,0,0
1777306347.010,195.641,729,0,0,0,0
1777306347.108,195.737,730,0,0,0,0
1777306347.219,195.849,729,0,1,1,0
1777306347.314,195.945,729,0,0,0,0
1777306347.429,196.057,729,0,1,1,0
1777306347.544,196.168,729,0,1,0,0
1777306347.643,196.269,730,0,0,0,0
1777306347.753,196.379,728,0,0,0,0
1777306347.842,196.472,729,0,0,0,0
1777306347.954,196.584,727,0,1,1,0
1777306348.051,196.681,728,0,1,0,0
1777306348.162,196.792,728,0,0,0,0
1777306348.274,196.904,727,0,1,0,0
1777306348.370,197.000,729,0,0,0,0
1777306348.482,197.112,726,0,1,0,0
1777306348.578,197.208,725,0,0,0,0
1777306348.689,197.320,726,0,0,0,0
1777306348.803,197.432,725,0,1,1,0
1777306348.898,197.528,724,0,1,0,0
1777306349.008,197.639,724,0,1,1,0
1777306349.106,197.736,724,0,0,0,0
1777306349.218,197.848,722,0,1,1,0
1777306349.314,197.944,722,0,0,0,0
1777306349.425,198.055,722,0,1,1,0
1777306349.521,198.152,723,0,1,0,0
1777306349.633,198.264,721,0,1,1,0
1777306349.745,198.375,721,0,1,0,0
1777306349.842,198.471,721,0,0,0,0
1777306349.952,198.583,721,0,0,0,0
1777306350.054,198.679,721,0,0,0,0
1777306350.160,198.791,721,0,0,0,0
1777306350.259,198.889,721,0,0,0,0
1777306350.371,199.000,722,0,1,1,0
1777306350.483,199.110,721,0,0,0,0
1777306350.577,199.207,723,0,1,1,0
1777306350.691,199.318,722,0,0,0,0
1777306350.785,199.415,721,0,0,0,0
1777306350.897,199.527,722,0,1,0,0
1777306351.008,199.638,722,0,0,0,0
1777306351.105,199.734,722,0,0,0,0
1777306351.216,199.846,722,0,1,1,0
1777306351.313,199.943,723,0,1,0,0
1777306351.424,200.054,722,0,1,1,0
1777306351.519,200.150,723,0,1,0,0
1777306351.632,200.262,723,0,0,0,0
1777306351.744,200.374,724,0,1,0,0
1777306351.840,200.470,724,0,0,0,0
1777306351.952,200.582,723,0,0,0,0
1777306352.048,200.678,724,0,1,1,0
1777306352.159,200.790,724,0,0,0,0
1777306352.255,200.886,724,0,0,0,0
1777306352.367,200.998,723,0,1,0,0
1777306352.481,201.110,723,0,0,0,0
1777306352.575,201.206,723,0,0,0,0
1777306352.687,201.317,724,0,0,0,0
1777306352.784,201.413,723,0,0,0,0
1777306352.896,201.525,723,0,1,0,0
1777306352.992,201.621,722,0,0,0,0
1777306353.112,201.733,722,0,1,0,0
1777306353.215,201.845,722,0,0,0,0
1777306353.310,201.941,722,0,1,0,0
1777306353.422,202.053,722,0,0,0,0
1777306353.518,202.149,722,0,1,0,0
1777306353.630,202.261,722,0,0,0,0
1777306353.727,202.357,723,0,5,0,0
1777306353.838,202.469,722,0,0,0,0
1777306353.951,202.581,723,0,0,0,0
1777306354.046,202.677,720,0,1,1,0
1777306354.158,202.789,720,0,1,0,0
1777306354.257,202.885,719,0,1,1,0
1777306354.365,202.996,720,0,0,0,0
1777306354.463,203.093,720,0,0,0,0
1777306354.574,203.204,720,0,1,0,0
1777306354.686,203.316,719,0,0,0,0
1777306354.781,203.412,721,0,1,0,0
1777306354.894,203.524,721,0,0,0,0
1777306354.989,203.620,721,0,1,0,0
1777306355.101,203.732,722,0,1,0,0
1777306355.197,203.827,722,0,1,1,0
1777306355.309,203.940,722,0,0,0,0
1777306355.420,204.051,722,0,1,1,0
1777306355.522,204.147,722,0,1,0,0
1777306355.631,204.259,722,0,0,0,0
1777306355.730,204.357,723,0,0,0,0
1777306355.840,204.467,724,0,1,1,0
1777306355.933,204.563,724,0,1,0,0
1777306356.044,204.675,723,0,0,0,0
1777306356.157,204.787,723,0,0,0,0
1777306356.253,204.883,724,0,0,0,0
1777306356.364,204.995,722,0,1,0,0
1777306356.461,205.091,722,0,0,0,0
1777306356.572,205.203,722,0,0,0,0
1777306356.669,205.299,721,0,0,0,0
1777306356.781,205.411,722,0,1,0,0
1777306356.899,205.523,721,0,1,1,0
1777306356.988,205.619,722,0,1,0,0
1777306357.101,205.731,721,0,1,1,0
1777306357.196,205.827,721,0,1,0,0
1777306357.309,205.938,721,0,1,0,0
1777306357.405,206.035,720,0,1,1,0
1777306357.517,206.147,719,0,1,0,0
1777306357.628,206.258,718,0,0,0,0
1777306357.724,206.354,718,0,1,0,0
1777306357.835,206.466,717,0,0,0,0
1777306357.932,206.562,717,0,0,0,0
1777306358.044,206.674,718,0,1,1,0
1777306358.144,206.770,718,0,1,0,0
1777306358.253,206.882,717,0,1,1,0
1777306358.363,206.993,718,0,0,0,0
1777306358.460,207.089,717,0,1,1,0
1777306358.580,207.202,717,0,1,0,0
1777306358.669,207.298,716,0,0,0,0
1777306358.779,207.410,715,0,0,0,0
1777306358.876,207.506,715,0,1,1,0
1777306358.987,207.618,714,0,0,0,0
1777306359.099,207.729,715,0,0,0,0
1777306359.196,207.826,715,0,0,0,0
1777306359.306,207.937,717,0,1,1,0
1777306359.403,208.034,715,0,0,0,0
1777306359.515,208.145,715,0,0,0,0
1777306359.612,208.242,715,0,1,1,0
1777306359.723,208.353,716,0,0,0,0
1777306359.835,208.465,715,0,0,0,0
1777306359.930,208.561,715,0,1,0,0
1777306360.042,208.673,715,0,0,0,0
1777306360.138,208.769,714,0,1,0,0
1777306360.250,208.880,715,0,0,0,0
1777306360.347,208.977,716,0,0,0,0
1777306360.459,209.089,716,0,1,1,0
1777306360.570,209.200,716,0,1,0,0
1777306360.666,209.296,716,0,0,0,0
1777306360.778,209.408,716,0,0,0,0
1777306360.882,209.504,717,0,0,0,0
1777306360.993,209.616,717,0,0,0,0
1777306361.083,209.713,719,0,1,1,0
1777306361.199,209.829,717,0,0,0,0
1777306361.309,209.936,717,0,0,0,0
1777306361.403,210.032,716,0,1,0,0
1777306361.513,210.143,716,0,0,0,0
1777306361.610,210.241,717,0,1,0,0
1777306361.721,210.352,717,0,1,1,0
1777306361.819,210.448,716,0,0,0,0
1777306361.930,210.560,717,0,1,0,0
1777306362.041,210.671,717,0,1,1,0
1777306362.137,210.768,716,0,1,0,0
1777306362.249,210.879,718,0,0,0,0
1777306362.345,210.975,717,0,1,0,0
1777306362.457,211.088,717,0,0,0,0
1777306362.554,211.184,717,0,1,0,0
1777306362.666,211.296,718,0,0,0,0
1777306362.777,211.407,718,0,1,0,0
1777306362.873,211.503,717,0,1,1,0
1777306362.986,211.615,717,0,0,0,0
1777306363.080,211.711,716,0,0,0,0
1777306363.193,211.823,716,0,0,0,0
1777306363.292,211.919,716,0,1,1,0
1777306363.401,212.031,717,0,1,0,0
1777306363.512,212.142,716,0,0,0,0
1777306363.616,212.239,717,0,0,0,0
1777306363.728,212.350,716,0,1,1,0
1777306363.817,212.447,716,0,0,0,0
1777306363.928,212.558,717,0,0,0,0
1777306364.024,212.654,717,0,0,0,0
1777306364.137,212.767,716,0,0,0,0
1777306364.248,212.878,717,0,1,0,0
1777306364.344,212.975,717,0,0,0,0
1777306364.456,213.086,717,2,1,1,0
1777306364.553,213.183,717,0,0,0,0
1777306364.664,213.295,717,0,1,1,0
1777306364.760,213.390,716,0,1,0,0
1777306364.873,213.502,716,0,1,1,0
1777306364.983,213.613,716,0,0,0,0
1777306365.079,213.710,716,0,0,0,0
1777306365.191,213.822,716,0,0,0,0
1777306365.288,213.918,715,0,1,1,0
1777306365.400,214.030,715,0,0,0,0
1777306365.497,214.127,715,0,0,0,0
1777306365.607,214.238,716,0,0,0,0
